-30.469,-22.217,-28.076,-34.375,-35.107,-30.518,-15.186,-21.387,-25.049,-29.443,-29.443,-24.805,-17.578,-16.992,-21.387,-23.486,-22.998,-19.922,-17.383,-18.408,-15.967,-10.791,-5.8594,-11.719,-1.9531,769
-11.377,-4.248,-9.1797,-11.035,-9.1309,-6.8848,0.048828,-0.048828,-6.3477,-6.7871,-9.3262,-4.9316,-6.543,-0.87891,-5.6641,-8.4961,-6.7871,-5.7129,-2.6367,-5.4688,-6.9824,-6.3965,-3.9062,-8.7891,-10.742,770
-6.0059,-2.9297,-3.3691,-3.2715,-5.0781,-7.2266,-5.8105,-2.4902,-1.1719,-2.3438,-4.1504,-7.6172,-13.379,-3.9062,-3.3691,-2.6855,-3.9551,-5.7129,-2.4414,-4.3457,-4.8828,-3.7598,-15.625,-8.7891,-3.9062,771
-15.381,-14.502,-17.871,-18.506,-20.752,-20.996,-17.969,-17.432,-16.797,-20.166,-22.656,-24.561,-23.633,-15.723,-16.797,-18.311,-25.244,-25.049,-15.869,-19.092,-21.973,-18.506,5.8594,-0.48828,-5.3711,771
5.6641,0.43945,3.4668,3.9062,5.6152,4.7363,-0.048828,2.7832,2.6855,2.7344,4.6387,6.6895,1.4648,3.418,3.8086,3.4668,5.8105,6.0059,6.7871,7.0801,6.0059,7.0312,4.3945,5.8594,10.742,771
-14.893,-9.5215,-15.039,-15.039,-14.404,-8.1055,-7.373,-5.1758,-12.207,-13.965,-12.695,-7.6172,-8.3984,-5.4199,-7.4707,-9.7656,-7.0801,-2.1973,-2.3438,-2.3926,-0.83008,0.97656,-1.9531,-3.418,1.9531,772
0.048828,-4.834,-1.5137,1.4648,-0.92773,-1.0254,-10.84,-10.205,-7.3242,-9.4238,-6.8359,-5.9082,-5.5176,-11.182,-11.621,-12.256,-10.986,-10.01,-11.523,-13.135,-10.986,-9.4727,-0.48828,-46.875,-0.97656,771
-13.867,-12.598,-12.451,-11.963,-15.332,-13.525,-12.158,-11.182,-12.207,-12.158,-13.232,-10.889,-8.9355,-9.6191,-12.158,-9.5703,-11.67,-9.7168,-8.1055,-9.1309,-9.2773,-7.666,-5.8594,-9.7656,-1.9531,769
21.387,22.412,21.533,14.893,20.508,18.018,20.85,20.605,21.338,15.625,18.506,17.236,12.012,17.92,19.678,14.697,16.162,15.918,16.943,15.82,14.014,16.602,16.113,29.297,11.719,772
-0.19531,1.3672,3.5156,1.4648,2.9297,-0.92773,8.0078,4.0527,7.666,5.957,3.0762,-2.8809,-2.8809,3.5156,6.1035,3.2715,3.2227,-1.0742,5.5176,3.1738,0.3418,2.8809,-2.9297,0.48828,5.3711,770
-3.0273,10.889,4.1504,1.8555,0.24414,1.9531,10.449,14.111,8.5938,7.5684,3.6621,4.8828,-1.6113,17.871,11.523,11.475,8.5449,6.9824,14.941,10.742,6.6895,3.9062,2.4414,-2.4414,-2.4414,771
16.357,10.889,15.332,13.184,11.084,6.5918,3.0762,7.0312,11.182,11.67,8.2031,1.9531,1.123,4.541,8.8379,7.0801,6.3477,2.9297,4.541,5.957,5.4199,4.7852,-3.418,16.602,13.672,770
-1.1719,-2.832,-1.8066,-1.9043,2.4902,2.1973,-5.0293,-4.834,-2.4902,-4.1016,1.416,1.6113,3.5645,-6.9336,-4.0527,-3.5156,-2.832,0.53711,-7.0312,-4.6387,-2.2461,-1.9043,0.48828,3.9062,-3.9062,771
11.084,11.084,11.816,7.373,4.6387,-1.2695,4.9316,6.543,7.6172,3.3203,-0.14648,-5.0781,-2.7832,-1.6602,1.2207,-4.6387,-5.5664,-6.6895,-6.7383,-8.3496,-9.2773,-15.771,3.9062,9.7656,10.254,772
-0.63477,0.29297,0.39062,-0.097656,-3.0273,-5.127,-4.1504,-0.43945,-3.2715,0.24414,-3.9062,-1.6602,-7.2754,2.2461,-1.6113,-1.4648,-2.7832,1.123,1.1719,0.048828,-1.9531,4.4922,7.8125,2.9297,-2.4414,770
-15.088,-14.795,-18.018,-17.285,-17.529,-14.648,-11.279,-19.092,-21.68,-22.559,-21.24,-17.188,-17.725,-15.186,-21.484,-19.824,-22.656,-20.068,-11.719,-21.191,-21.826,-16.357,2.9297,3.9062,4.3945,771
10.156,7.9102,9.8145,14.551,13.623,18.75,2.5391,7.959,7.8125,13.574,13.672,18.311,17.236,6.8359,7.373,10.645,13.477,15.967,4.3457,7.0801,8.7402,4.3945,-4.8828,0.48828,1.4648,769
6.6406,1.6113,3.125,3.8574,5.5176,1.8066,4.6875,2.002,0.68359,-0.63477,2.7832,1.4648,2.6367,4.1504,3.6133,-1.123,2.2949,1.8555,4.3457,3.1738,0.97656,4.3457,7.3242,-4.8828,11.23,769
8.2031,5.3223,8.0566,10.303,8.3008,8.7402,-2.5391,5.8594,6.8848,11.084,5.127,0.87891,-5.0293,2.3926,4.3945,5.4199,2.8809,-5.3223,0.68359,0.29297,-3.3691,-3.7109,-3.418,4.8828,6.8359,769
5.3711,3.8574,5.3223,5.127,3.8574,0.78125,-2.3438,1.2695,-0.048828,1.3672,-0.87891,-2.7344,-9.6191,-4.7363,-3.0273,-2.2461,-3.3691,-5.7129,-7.1289,-2.7832,-2.2461,-0.63477,3.418,10.742,6.3477,772
13.623,12.354,11.816,13.623,11.475,13.623,0.097656,7.1289,5.3711,9.0332,6.4453,8.4473,5.7617,2.1973,0.73242,-0.097656,2.6855,2.2461,-2.002,-2.7344,-3.3691,-5.5176,4.3945,20.02,12.695,770
17.383,14.551,15.332,15.088,14.258,12.109,4.0527,11.523,11.768,10.938,10.107,7.8125,-3.418,8.6914,7.3242,8.3984,9.8633,9.082,11.621,10.84,14.209,20.508,-0.48828,15.625,-1.9531,769
-4.9316,-12.646,-11.621,-13.574,-10.254,-12.646,-15.381,-17.773,-16.406,-17.334,-15.527,-15.039,-9.668,-22.949,-18.359,-20.947,-20.459,-17.041,-23.877,-21.338,-18.408,-22.217,0.48828,3.9062,-0.48828,771
-3.6133,-0.048828,-5.5664,-1.9531,-5.4199,-2.4902,5.127,2.4902,-4.0039,-2.5879,-3.5645,2.9297,8.7891,7.1777,1.416,-0.39062,-0.19531,3.5645,6.8359,6.5918,7.2754,13.77,6.3477,0.48828,-9.7656,769
-8.9844,-6.6406,-8.3496,-14.6,-11.963,-7.7637,1.5625,-5.4688,-7.7637,-14.697,-9.9121,-4.8828,8.1543,-1.9531,-5.3711,-8.7891,-6.4941,-0.39062,-3.2227,-5.5664,-2.7832,-4.6387,6.8359,-7.3242,1.9531,771
65.381,59.473,65.186,63.135,56.738,63.379,46.094,29.688,24.17,75.586,50,67.041,37.109,46.191,29.15,44.58,59.912,NaN,50.244,54.59,58.691,80.859,98.633,142.09,164.06,770
11.963,12.695,16.309,12.842,13.135,7.7637,5.6641,11.182,16.406,11.865,12.744,5.8105,3.0273,4.541,10.693,7.959,5.6641,2.9297,1.709,2.3926,0.3418,-3.9062,2.9297,13.184,-2.4414,772
-5.7617,-6.9824,-8.6914,-5.5176,-5.3711,-4.1504,-8.3496,-7.3242,-5.8594,-5.2246,-7.1777,-3.7598,-0.97656,-1.0742,-3.7598,-5.957,-6.25,-4.0039,0.048828,-1.8066,-4.6875,0.24414,-3.418,-5.3711,-11.719,769
10.791,9.2773,11.279,11.377,14.502,14.551,9.1309,13.477,12.061,15.723,15.479,17.822,14.404,12.793,13.77,16.943,19.238,19.727,16.748,19.043,20.117,19.824,11.23,10.742,16.113,771
9.4727,11.621,14.258,11.621,12.158,11.182,10.107,12.012,12.451,14.062,13.623,12.744,15.283,11.035,11.865,12.305,11.133,11.523,10.986,12.305,12.549,15.967,15.137,7.3242,17.578,771
17.969,10.742,17.285,21.143,21.631,17.334,18.555,18.213,24.17,26.514,27.295,24.17,21.143,25.293,27.148,26.611,28.906,29.297,28.467,27.93,29.102,28.076,11.23,11.23,12.695,769
1.4648,3.2227,7.8125,6.25,6.25,4.248,8.2031,6.9336,11.621,12.744,10.254,5.5664,3.418,10.742,14.16,12.744,10.986,6.4453,13.379,14.648,12.109,11.865,10.742,0,2.9297,771
7.373,4.6875,5.4688,6.6895,5.4688,6.3965,-4.4922,1.2207,3.5645,7.1777,4.4922,6.5918,7.4707,-0.097656,2.3438,6.7871,4.4922,3.6133,1.709,2.9297,2.002,-2.9297,10.254,13.672,16.602,770
12.305,15.479,15.332,19.629,13.965,12.354,1.6113,8.3008,11.377,15.576,12.158,8.0078,1.6602,0.53711,4.6875,10.156,6.7871,3.0273,-0.29297,2.7832,0.78125,-2.8809,7.3242,12.207,13.672,772
9.9121,7.4707,8.1055,6.7871,9.082,7.5684,2.832,3.2227,3.9062,5.0781,5.0293,2.7344,3.9551,2.4902,2.8809,2.3438,1.416,-0.43945,-2.5391,-1.8555,-4.3945,-8.7402,0,8.7891,7.8125,772
8.0078,12.695,8.9844,3.7109,2.832,0,10.84,10.986,6.3965,3.6133,-2.6367,-3.0762,-6.7871,6.1035,1.3184,-3.9551,-8.0566,-8.7402,-2.4902,-7.7637,-11.084,-10.352,7.3242,4.8828,2.4414,772
-20.264,-17.383,-14.551,-14.111,-9.7168,-11.621,-10.84,-15.137,-10.693,-11.963,-7.666,-9.2285,-8.1543,-11.523,-9.1797,-10.986,-7.5684,-8.6426,-6.8848,-7.1777,-7.8125,-5.1758,-17.09,-64.941,-22.949,771
-4.248,-8.3496,-7.4707,-5.4688,-7.8613,-9.8633,-12.012,-10.742,-13.135,-13.574,-14.209,-15.869,-15.527,-14.844,-16.553,-19.092,-18.408,-16.992,-15.381,-18.262,-14.404,-10.059,-0.48828,-1.4648,-12.207,769
4.7363,6.2988,6.8848,10.059,5.8594,5.9082,4.0527,8.4961,7.8125,12.402,6.9336,7.7148,-2.4414,8.1055,6.1035,8.7402,4.541,1.9043,5.8594,1.9531,0.78125,4.7852,0,-2.4414,-1.9531,772
-14.941,-13.965,-12.842,-15.771,-14.551,-14.453,-9.375,-11.328,-10.107,-12.5,-12.549,-12.109,-10.498,-10.059,-9.1797,-9.3262,-8.3008,-9.3262,-8.3984,-5.3223,-4.1016,-0.92773,-10.742,-8.7891,-3.418,770
-21.533,-18.359,-17.822,-19.141,-10.645,-5.8594,-5.0293,-9.6191,-11.23,-12.939,-5.4199,-0.68359,4.3945,-2.5391,-4.1504,-5.0293,-1.3672,2.5879,1.3184,0.58594,2.3926,3.1738,-13.184,-61.035,4.3945,772
-9.1309,-11.67,-9.4727,-9.2773,-7.9102,-9.082,-13.086,-10.791,-8.7402,-9.2773,-6.7383,-5.957,-0.43945,-10.547,-8.1055,-7.8613,-4.7363,-2.6855,-5.3223,-6.0059,-3.9551,-5.3223,-0.97656,-0.97656,-0.48828,770
3.7109,3.0762,6.6895,6.9336,8.3008,8.0566,0,2.002,9.375,10.84,10.4,9.2285,10.4,2.9785,7.6172,7.373,7.7148,8.7891,1.9043,5.6152,4.1992,3.3691,-0.97656,11.719,7.8125,769
-14.404,-7.2754,-10.01,-9.0332,-15.527,-15.283,-0.68359,-2.0508,-4.541,-6.3477,-12.451,-11.914,-11.182,3.418,-1.416,-2.4414,-4.7852,-5.957,3.2715,2.5879,1.3184,5.9082,4.8828,-0.48828,-3.9062,771
2.002,5.5664,2.4414,3.125,3.5156,5.6152,8.8379,6.6406,5.3223,3.9062,4.4922,8.1055,15.869,3.8574,5.1758,4.248,2.9297,6.7871,1.6113,2.4414,3.2715,1.4648,5.8594,9.2773,7.8125,770
-3.7109,-4.4922,-2.5879,-8.7402,-3.7109,-9.1797,-4.3457,-6.7871,-5.1758,-9.4238,-6.7871,-11.475,-11.377,-11.23,-6.9824,-12.256,-13.965,-12.891,-8.9844,-10.645,-11.426,-9.7656,-4.3945,-3.9062,-3.418,769
12.842,11.475,12.891,14.16,9.7656,11.914,0.97656,8.3984,8.0566,8.9844,6.7871,8.2031,3.0762,5.127,3.7598,7.7148,5.1758,1.9531,0.73242,1.7578,1.3672,-0.29297,3.9062,4.3945,7.8125,771
2.6855,-6.1523,-1.0254,0.48828,-1.2695,-5.8105,-4.7852,-9.9121,-5.1758,-6.4941,-5.8105,-12.744,-14.551,-9.3262,-8.0566,-9.9609,-11.23,-15.82,-10.059,-12.207,-14.746,-12.305,13.184,12.207,-24.414,771
17.48,13.867,18.164,11.279,17.334,9.9121,7.4707,11.816,13.77,11.133,14.062,10.889,8.3984,6.3477,11.768,7.8613,11.426,11.572,6.9824,10.107,11.328,9.082,7.3242,12.695,2.4414,769
-7.0312,-7.2266,-9.2773,-12.012,-12.207,-12.842,-2.5879,-8.5938,-10.352,-13.818,-11.133,-11.328,-11.182,-9.3262,-8.4473,-7.959,-11.328,-7.7637,-6.2012,-6.1523,-5.8105,-0.73242,3.9062,-1.4648,-4.8828,771
-8.252,-1.5625,-5.957,-1.8066,-5.0781,-4.5898,-5.9082,-3.9062,-4.3945,0.68359,-1.9043,-0.48828,-2.6855,-2.6855,-3.6621,-0.87891,0.24414,-2.4414,-3.2715,-0.87891,-0.097656,0.3418,-0.97656,-7.8125,-4.3945,772
9.4238,8.1055,8.5938,10.938,10.107,11.523,1.0254,8.4961,11.084,11.719,12.109,11.475,10.498,8.252,11.572,15.381,16.553,13.33,11.621,13.77,13.672,9.8633,0,7.8125,4.3945,772
2.7832,4.9805,4.8828,6.4453,10.596,10.254,5.4688,9.8145,8.8867,12.402,12.012,12.305,5.3711,11.182,10.889,10.986,7.7637,8.252,11.328,9.8633,6.543,9.1309,-8.7891,-3.9062,-5.3711,770
20.41,12.109,13.477,17.334,17.578,18.652,4.3945,4.248,7.5684,9.9121,13.77,13.721,8.9844,-2.002,4.3945,5.5176,9.9609,9.4238,3.125,5.7129,7.5195,5.6152,8.7891,17.578,19.043,769
-11.475,-7.2266,-9.375,-13.037,-13.135,-10.4,-5.0293,-6.1035,-10.498,-13.525,-14.16,-10.791,-10.449,-5.2734,-10.01,-9.4727,-10.205,-7.959,-5.3711,-4.1016,-3.2715,-2.2461,2.9297,-0.97656,-0.97656,770
17.529,10.498,11.768,12.891,18.896,20.947,2.8809,6.3477,9.4727,13.232,17.236,19.189,20.068,0.87891,5.8594,9.2773,14.746,19.531,3.1738,8.1055,13.477,10.01,7.3242,28.32,16.602,772
2.3438,6.0059,5.8594,4.7852,-0.14648,-2.6367,9.8633,9.082,5.0293,3.8086,0,0.19531,-1.3184,12.109,7.0801,6.6406,3.7109,3.4668,9.5703,8.3984,6.9824,8.8867,7.3242,0.97656,2.4414,770
-3.8574,-1.6113,-3.6621,-0.19531,-0.19531,1.7578,0.048828,-2.2949,-3.4668,0.48828,-2.0508,-0.43945,-3.0762,-4.4922,-5.2734,-3.5645,-4.6875,-6.2012,-9.8145,-9.2285,-9.7168,-9.1309,-4.3945,-1.4648,-0.48828,772
10.303,14.355,14.502,16.26,16.064,16.846,7.0312,13.721,15.381,16.26,15.82,14.307,8.6914,10.254,12.061,11.914,13.428,11.719,8.252,8.1543,9.1309,3.8574,6.3477,5.3711,0.97656,771
1.7578,-4.4434,-4.4434,0.048828,-1.709,1.3672,-12.402,-10.693,-10.791,-7.2754,-8.3496,-7.373,-10.4,-14.844,-13.721,-12.354,-10.645,-12.158,-15.283,-13.818,-12.061,-12.158,10.254,10.254,15.625,770
-3.8574,1.0254,-3.418,0.048828,0.87891,3.5645,2.9785,4.541,2.6367,6.543,4.7852,7.4219,-0.83008,8.8867,7.5195,10.938,9.2773,9.5703,10.303,12.256,12.061,10.498,2.9297,-7.3242,-4.3945,770
-7.6172,-4.3457,-4.4922,-5.5176,-7.0312,-7.8125,1.0254,-0.19531,-1.0254,-3.0273,-5.5664,-5.7617,-5.127,5.6641,4.248,1.709,-0.58594,-2.0996,8.5449,5.6641,1.5625,7.6172,-9.2773,2.4414,-2.4414,770
3.9062,8.0078,3.7598,6.9336,1.7578,3.9551,0.24414,5.3711,0.39062,2.3438,0.24414,1.4648,-2.7832,6.2988,-0.48828,0.048828,-0.53711,-0.53711,-1.2207,-2.4414,-0.87891,-6.1523,-3.418,11.719,2.4414,771
-48.584,-36.523,-37.939,-39.355,-39.014,-36.621,-32.275,-32.373,-34.814,-31.885,-34.473,-32.422,-34.326,-32.08,-34.473,-27.832,-30.518,-30.908,-30.908,-28.271,-26.562,-24.219,-5.8594,-97.168,-18.066,772
-8.3008,-5.127,-11.865,-11.182,-10.4,-4.1016,1.9043,-2.6367,-9.2773,-11.377,-7.8125,-2.4902,0.58594,-2.6855,-6.0547,-6.0059,-4.0527,0.48828,-3.9062,-0.87891,0.58594,1.6602,5.8594,2.4414,9.7656,769
6.9336,5.6152,6.7871,11.621,9.6191,10.742,-1.9043,7.5195,7.2266,11.279,9.5215,11.328,5.0293,6.25,9.2285,10.254,10.889,11.914,10.596,12.061,12.256,13.623,0,3.418,10.254,770
9.6191,11.084,9.1797,12.012,8.6426,10.645,5.2246,8.4961,5.957,8.3984,6.8359,9.6191,10.059,6.4941,3.6621,8.1055,7.9102,7.6172,1.9043,2.832,3.3203,-0.29297,-0.48828,17.09,4.8828,772
-14.6,-8.0566,-11.475,-7.7637,-9.9121,-6.6406,-7.3242,-9.2285,-9.3262,-7.959,-7.7148,-4.248,-6.6895,-6.8359,-8.1543,-5.5176,-4.248,-5.0781,-3.1738,-3.9551,-4.5898,2.3438,-30.273,-5.3711,-26.367,769
9.082,10.791,11.279,11.523,9.2285,9.1309,15.43,12.354,12.451,12.256,11.23,8.6426,6.5918,12.891,14.795,16.748,14.502,10.352,16.504,17.188,17.822,14.795,7.3242,2.4414,-1.4648,771
10.791,16.309,18.408,21.582,20.215,19.287,13.037,19.385,22.021,24.658,22.754,21.875,17.285,19.775,19.727,20.215,21.191,21.387,13.867,14.16,16.748,9.7168,5.3711,6.3477,8.3008,771
-19.482,-11.816,-13.721,-20.264,-17.969,-22.168,-4.3457,-4.6875,-7.3242,-13.232,-9.9609,-12.207,-8.6426,-3.125,-1.0742,-4.3945,-0.97656,-0.29297,2.7832,2.832,5.4199,5.5176,-7.3242,-13.672,-11.719,772
12.549,13.184,12.402,17.578,12.354,15.283,4.1992,7.3242,7.6172,13.281,9.6191,12.012,6.0547,6.8359,4.834,7.8125,7.6172,7.0312,1.8555,1.0254,1.416,-0.29297,7.3242,17.578,5.3711,769
1.6602,11.133,11.084,7.7148,8.5938,7.0312,11.523,14.062,15.723,15.82,13.232,11.768,6.2012,16.553,17.383,19.727,18.945,16.26,17.236,19.971,19.043,14.404,-6.3477,-10.254,-10.254,769
-23.291,-16.309,-12.939,-21.143,-19.873,-24.072,-4.1992,-11.23,-11.914,-18.115,-16.113,-18.213,-12.109,-10.938,-10.449,-12.793,-14.6,-12.793,-5.9082,-7.1777,-8.5449,-2.6367,-4.8828,-77.637,-16.602,771
10.449,9.1797,11.279,10.596,11.67,10.107,13.135,14.453,12.5,14.795,13.525,15.527,15.82,13.33,14.258,14.404,16.113,15.967,15.088,16.553,17.383,16.26,4.3945,13.184,15.137,770
2.4902,6.1035,2.5879,3.6133,-0.39062,-0.048828,-1.5137,-0.68359,-1.9531,-1.1719,-2.9297,1.5625,-0.97656,-6.2988,-7.4219,-4.2969,-3.5156,0.63477,-4.9805,-2.8809,0.97656,2.5391,5.3711,5.3711,-0.48828,772
-2.3926,-0.78125,-0.19531,-7.5195,-5.4688,-7.7637,0.87891,0.048828,-3.0273,-4.1992,-5.6152,-5.127,-4.4434,-4.5898,-4.7852,-6.2988,-7.2266,-4.3945,-10.303,-8.7402,-8.6914,-13.477,4.8828,-3.9062,0.48828,772
13.867,13.232,10.596,13.818,8.7891,7.2266,8.3008,9.6191,8.7891,9.9121,9.1797,8.1543,3.2227,7.7637,4.9805,6.7383,4.5898,2.7344,0.92773,0.39062,-0.92773,-3.5645,12.207,1.9531,8.7891,772
16.455,21.143,19.092,22.705,18.848,16.309,12.744,16.748,15.527,19.092,17.676,14.99,7.5684,10.449,10.498,11.572,11.816,9.0332,3.9551,4.7852,6.1035,0.43945,4.8828,9.7656,7.3242,770
